Restaurant name,Order ID,Platform Key,Restaurant ID,Order status,Created at,Accepted at,Cancelled at,Cancellation reason,Cancellation owner,Rejected at,Rejection reason,Dispatched at,Delivered at,Address,Transport type,Payment type,Payment method,Food value,Packaging charges,Discount,Voucher,Minimum order value fee,Delivery Fee,Items,Preorder,Billable Status
瓦城泰式個人餐盒 (新店店),wnev-2fkv,FP_TW,wnev,Delivered,2021-10-03 19:21,2021-10-03 19:23,,,,,,2021-10-03 19:48,2021-10-03 19:57,新北市 231,Platform delivery,Online,cybersource_creditcard,750,0,0,0,0,49,"1 椒麻雞飯餐盒 [1 椒麻雞餐盒], 1 辣炒豬肉餐盒 [1 辣炒豬肉餐盒], 1 泰式咖哩雞餐盒 [1 泰式咖哩雞餐盒]",no,yes
瓦城泰式個人餐盒 (新店店),wnev-cet1,FP_TW,wnev,Delivered,2021-10-03 19:38,2021-10-03 19:38,,,,,,,2021-10-03 19:55,,Pickup,Online,ApplePay,250,0,0,0,0,0,1 辣炒豬肉餐盒 [1 辣炒豬肉餐盒],no,yes
瓦城泰式個人餐盒 (新店店),wnev-fzkl,FP_TW,wnev,Delivered,2021-10-03 19:42,2021-10-03 19:42,,,,,,,2021-10-03 19:55,,Pickup,Online,ApplePay,250,0,0,0,0,0,1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒],no,yes
瓦城泰式個人餐盒 (新店店),wnev-g1n7,FP_TW,wnev,Delivered,2021-10-03 19:13,2021-10-03 19:14,,,,,,2021-10-03 19:47,2021-10-03 19:59,新店區 231,Platform delivery,Online,ApplePay,590,0,0,0,0,49,"1 泰北五花肉飯餐盒, 1 泰式椰汁炒雞肉餐盒, 1 椒麻雞飯餐盒 [1 椒麻雞餐盒]",no,yes
瓦城泰式個人餐盒 (新店店),wnev-iydr,FP_TW,wnev,Delivered,2021-10-03 16:33,2021-10-03 16:34,,,,,,2021-10-03 16:52,2021-10-03 16:57,新北市 231,Platform delivery,Online,cybersource_creditcard,530,0,0,50,0,0,"1 嫩烤松阪豬餐盒 [1 嫩烤松阪豬餐盒], 1 椒麻雞飯餐盒 [1 椒麻雞餐盒]",no,yes
瓦城泰式個人餐盒 (新店店),wnev-juj1,FP_TW,wnev,Delivered,2021-10-03 17:35,2021-10-03 17:36,,,,,,2021-10-03 18:11,2021-10-03 18:20,文山區 116,Platform delivery,Online,cybersource_creditcard,250,0,0,60,0,0,1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒],no,yes
瓦城泰式個人餐盒 (台北西湖店),wqeg-95l3,FP_TW,wqeg,Delivered,2021-10-03 17:27,2021-10-03 17:29,,,,,,2021-10-03 17:43,2021-10-03 17:50,中山區 10491,Platform delivery,Online,cybersource_creditcard,700,0,0,0,0,0,"1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒], 1 辣炒豬肉餐盒 [1 辣炒豬肉餐盒], 1 泰式香辣雞腿餐盒",no,yes
瓦城泰式個人餐盒 (台北西湖店),wqeg-joc5,FP_TW,wqeg,Delivered,2021-10-03 11:17,2021-10-03 11:18,,,,,,,2021-10-03 12:18,,Pickup,Online,cybersource_creditcard,1250,0,125,50,0,0,"5 泰式香辣雞腿餐盒, 1 辣炒豬肉餐盒 [1 辣炒豬肉餐盒]",no,yes
瓦城泰式個人餐盒 (台北西湖店),wqeg-kn3l,FP_TW,wqeg,Delivered,2021-10-03 12:12,2021-10-03 12:13,,,,,,2021-10-03 12:39,2021-10-03 12:47,內湖區 114,Platform delivery,Online,cybersource_creditcard,350,0,0,30,0,0,"1 泰式椰汁牛肉餐盒, 1 泰北五花肉飯餐盒",no,yes
瓦城泰式個人餐盒 (台北西湖店),wqeg-so70,FP_TW,wqeg,Delivered,2021-10-03 19:57,2021-10-03 19:57,,,,,,2021-10-03 20:17,2021-10-03 20:22,Zhongshan District 10491,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,0,1 辣炒豬肉餐盒 [1 辣炒豬肉餐盒],no,yes
瓦城泰式個人餐盒 (台北西湖店),wqeg-ygky,FP_TW,wqeg,Delivered,2021-10-03 18:34,2021-10-03 18:38,,,,,,,2021-10-03 19:51,,Pickup,Online,cybersource_creditcard,500,0,50,40,0,0,"1 椒麻雞飯餐盒 [1 椒麻雞餐盒], 1 辣炒豬肉餐盒 [1 辣炒豬肉餐盒]",no,yes
瓦城泰式個人餐盒 (松山店),x2uu-ajpp,FP_TW,x2uu,Delivered,2021-10-03 12:30,2021-10-03 12:31,,,,,,2021-10-03 12:53,2021-10-03 12:59,松山區 105,Platform delivery,Online,cybersource_creditcard,170,0,0,0,0,29,1 泰式椰汁炒雞肉餐盒,no,yes
瓦城泰式個人餐盒 (松山店),x2uu-gf9d,FP_TW,x2uu,Delivered,2021-10-03 11:27,2021-10-03 11:28,,,,,,2021-10-03 11:51,2021-10-03 12:00,Zhongshan District 10491,Platform delivery,Online,cybersource_creditcard,610,0,0,0,0,29,"2 泰式椰汁牛肉餐盒, 1 椒麻雞飯餐盒 [1 椒麻雞餐盒]",no,yes
瓦城泰式個人餐盒 (松山店),x2uu-h1xw,FP_TW,x2uu,Delivered,2021-10-03 12:19,2021-10-03 12:21,,,,,,2021-10-03 12:29,2021-10-03 12:33,台北市 105,Platform delivery,Online,cybersource_creditcard,500,0,0,0,0,19,2 椒麻雞飯餐盒 [1 椒麻雞餐盒],no,yes
瓦城泰式個人餐盒 (松山店),x2uu-h4ik,FP_TW,x2uu,Delivered,2021-10-03 13:33,2021-10-03 13:34,,,,,,2021-10-03 13:49,2021-10-03 13:57,Taipei City 105,Platform delivery,Cash,COD,250,0,0,0,0,29,1 椒麻雞飯餐盒 [1 椒麻雞餐盒],no,yes
瓦城泰式個人餐盒 (松山店),x2uu-k695,FP_TW,x2uu,Delivered,2021-10-03 21:52,2021-10-03 21:53,,,,,,2021-10-03 22:27,2021-10-03 22:37,Taipei City 10491,Platform delivery,Cash,COD,250,0,0,0,0,0,1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒],no,yes
瓦城泰式個人餐盒 (松山店),x2uu-t0wb,FP_TW,x2uu,Delivered,2021-10-03 12:52,2021-10-03 12:54,,,,,,2021-10-03 13:06,2021-10-03 13:15,中山區 10491,Platform delivery,Cash,COD,250,0,0,0,0,29,1 椒麻雞飯餐盒 [1 椒麻雞餐盒],no,yes
瓦城泰國料理 (嘉義秀泰店),xbpm-0fki,FP_TW,xbpm,Delivered,2021-10-03 19:59,2021-10-03 20:00,,,,,,2021-10-03 20:25,2021-10-03 20:37,西區 600,Platform delivery,Online,cybersource_creditcard,1190,0,0,0,0,0,"1 經典人氣 2人餐 [1 辣炒豬肉, 1 泰國茉莉香米], 3 泰國茉莉香米",no,yes
瓦城泰國料理 (嘉義秀泰店),xbpm-mtep,FP_TW,xbpm,Delivered,2021-10-03 20:54,2021-10-03 20:55,,,,,,2021-10-03 21:17,2021-10-03 21:33,東區 600,Platform delivery,Cash,COD,789,0,0,40,0,0,"1 海鮮什蔬沙律, 1 泰國冰奶茶, 1 辣炒豬肉, 3 泰國茉莉香米",no,yes
瓦城泰國料理 (嘉義秀泰店),xbpm-rezf,FP_TW,xbpm,Delivered,2021-10-03 11:49,2021-10-03 11:52,,,,,,2021-10-03 12:15,2021-10-03 12:27,西區 600,Platform delivery,Online,cybersource_creditcard,500,0,0,65,0,0,"1 蝦醬四季豆, 1 辣炒豬肉, 1 紅藜米",no,yes
瓦城泰國料理 (嘉義秀泰店),xbpm-zvrt,FP_TW,xbpm,Delivered,2021-10-03 17:11,2021-10-03 17:12,,,,,,2021-10-03 17:34,2021-10-03 17:42,東區 600,Platform delivery,Cash,COD,1430,0,0,30,0,0,"1 辣炒豬肉, 1 海鮮什蔬沙律, 1 辣炒高麗菜, 1 泰國茉莉香米, 1 紅藜米, 1 花生蝦滋圈(3個), 1 風味椒麻雞",no,yes
瓦城泰式個人餐盒 (新竹東區店),xtlu-mae0,FP_TW,xtlu,Delivered,2021-10-03 18:56,2021-10-03 18:57,,,,,,2021-10-03 19:29,2021-10-03 19:43,竹東鎮 310,Platform delivery,Cash,COD,450,0,0,0,0,60,"1 泰式香辣雞腿餐盒, 1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒]",no,yes
時時香 (台中勤美店),xw3j-igpg,FP_TW,xw3j,Delivered,2021-10-03 19:44,2021-10-03 19:45,,,,,,2021-10-03 20:10,2021-10-03 20:17,Taichung City 404,Platform delivery,Online,ApplePay,845,0,0,30,0,0,"1 厚煎菜脯蛋, 1 霸王甘蔗蝦(3支), 1 香干牛肉絲, 1 台梗九號優質米",no,yes
瓦城泰國料理 (桃園一店),xy9x-662b,FP_TW,xy9x,Delivered,2021-10-03 17:38,2021-10-03 17:39,,,,,,2021-10-03 18:07,2021-10-03 18:17,桃園區 330,Platform delivery,Cash,COD,1278,0,0,0,0,30,"1 辣炒豬肉, 1 三色糖醋排骨, 1 蝦醬四季豆, 2 冰鎮檸檬香綠茶【400ml】, 2 泰國茉莉香米, 1 花生蝦滋圈(3個)",no,yes
瓦城泰國料理 (桃園一店),xy9x-8977,FP_TW,xy9x,Delivered,2021-10-03 11:55,2021-10-03 12:00,,,,,,2021-10-03 12:22,2021-10-03 12:36,Taoyuan City 330,Platform delivery,Online,cybersource_creditcard,1078,0,0,0,0,30,"1 三色糖醋排骨, 1 風味椒麻雞, 1 泰國冰奶茶【400ml】, 1 冰鎮檸檬香綠茶【400ml】, 1 泰式咖哩雞",no,yes
瓦城泰國料理 (桃園一店),xy9x-ft4z,FP_TW,xy9x,Delivered,2021-10-03 19:16,2021-10-03 19:17,,,,,,2021-10-03 19:39,2021-10-03 19:45,Taoyuan City 330,Platform delivery,Cash,COD,500,0,0,0,0,19,"1 椰汁炒牛肉, 1 蝦醬四季豆",no,yes
瓦城泰國料理 (桃園一店),xy9x-h2cf,FP_TW,xy9x,Delivered,2021-10-03 17:56,2021-10-03 17:59,,,,,,2021-10-03 18:35,2021-10-03 18:41,Taoyuan City 330,Platform delivery,Online,ApplePay,1670,0,0,0,0,0,"1 蠔油花椰菜, 1 花生蝦滋圈(3個), 1 經典人氣 2人餐 [1 辣炒豬肉, 1 泰國茉莉香米], 2 泰國茉莉香米",no,yes
瓦城泰國料理 (桃園一店),xy9x-j0jd,FP_TW,xy9x,Delivered,2021-10-03 11:44,2021-10-03 11:52,,,,,,2021-10-03 12:16,2021-10-03 12:37,Taoyuan City 330,Platform delivery,Online,cybersource_creditcard,1638,0,0,0,0,0,"1 經典人氣 3人餐 [1 辣炒豬肉, 1 紅藜米], 1 紅藜米, 1 泰國冰奶茶【400ml】, 1 冰鎮檸檬香綠茶【400ml】",no,yes
瓦城泰國料理 (桃園一店),xy9x-l8r7,FP_TW,xy9x,Delivered,2021-10-03 12:01,2021-10-03 12:03,,,,,,2021-10-03 12:21,2021-10-03 12:27,Taoyuan District 330,Platform delivery,Online,cybersource_creditcard,480,0,0,0,0,0,"1 一人獨享餐 [1 辣炒豬肉, 1 泰國茉莉香米]",no,yes
瓦城泰國料理 (桃園一店),xy9x-wrvr,FP_TW,xy9x,Delivered,2021-10-03 18:22,2021-10-03 18:25,,,,,,2021-10-03 18:53,2021-10-03 18:57,Taoyuan City 330,Platform delivery,Online,ApplePay,1395,0,0,30,0,0,"1 BBQ嫩烤松阪豬, 1 綠咖哩椰汁雞, 1 辣炒豬肉, 1 辣炒高麗菜, 3 紅藜米, 1 蠔油炒時蔬",no,yes
瓦城泰國料理 (桃園一店),xy9x-xseo,FP_TW,xy9x,Delivered,2021-10-03 18:21,2021-10-03 18:24,,,,,,2021-10-03 18:49,2021-10-03 19:00,桃園區 330,Platform delivery,Online,cybersource_creditcard,1120,0,0,0,0,0,"1 綠咖哩椰汁雞, 1 辣炒豬肉, 1 蝦醬四季豆, 1 風味椒麻雞, 3 泰國茉莉香米",no,yes
瓦城泰國料理 (桃園一店),xy9x-xt7u,FP_TW,xy9x,Delivered,2021-10-03 11:30,2021-10-03 11:32,,,,,,2021-10-03 12:02,2021-10-03 12:18,桃園市 330,Platform delivery,Online,ApplePay,2520,0,0,0,0,30,"1 海鮮什蔬沙律, 2 BBQ嫩烤松阪豬, 2 風味椒麻雞, 1 蝦醬四季豆, 1 辣炒高麗菜, 3 泰國茉莉香米, 3 紅藜米, 1 辣炒豬肉",no,yes
時時香中式個人餐盒 (台中西區二店),y16m-9a9p,FP_TW,y16m,Delivered,2021-10-03 18:09,2021-10-03 18:11,,,,,,2021-10-03 18:29,2021-10-03 18:51,Nantun District 408,Platform delivery,Online,cybersource_creditcard,560,0,0,30,0,0,2 3.5杯雞餐盒 [1 3.5杯雞餐盒],no,yes
時時香中式個人餐盒 (台中西區二店),y16m-euqx,FP_TW,y16m,Delivered,2021-10-03 12:04,2021-10-03 12:05,,,,,,2021-10-03 12:29,2021-10-03 12:38,台中市 408,Platform delivery,Online,cybersource_creditcard,640,0,0,0,0,35,"1 香干炒豬肉餐盒, 3 糖醋雞丁餐盒",no,yes
時時香中式個人餐盒 (信義二店),y2r0-itdf,FP_TW,y2r0,Delivered,2021-10-03 17:57,2021-10-03 17:59,,,,,,2021-10-03 18:37,2021-10-03 18:42,Taipei City 110,Platform delivery,Online,cybersource_creditcard,160,0,0,0,0,29,1 經典蒜泥白肉餐盒,no,yes
瓦城泰式個人餐盒 (天母店),ycxt-11l1,FP_TW,ycxt,Delivered,2021-10-03 16:43,2021-10-03 16:44,,,,,,2021-10-03 17:03,2021-10-03 17:19,Taipei City 111,Platform delivery,Online,cybersource_creditcard,780,0,0,0,0,29,"2 椒麻雞飯餐盒 [1 椒麻雞餐盒], 1 嫩烤松阪豬餐盒 [1 嫩烤松阪豬餐盒]",no,yes
瓦城泰式個人餐盒 (天母店),ycxt-4irt,FP_TW,ycxt,Delivered,2021-10-03 11:26,2021-10-03 11:27,,,,,,2021-10-03 11:56,2021-10-03 12:00,Shilin District 111,Platform delivery,Cash,COD,200,0,0,0,0,29,1 泰式香辣雞腿餐盒,no,yes
瓦城泰式個人餐盒 (天母店),ycxt-7p15,FP_TW,ycxt,Delivered,2021-10-03 14:06,2021-10-03 14:07,,,,,,2021-10-03 14:23,2021-10-03 14:32,Taipei City 112,Platform delivery,Online,cybersource_creditcard,500,0,0,0,0,49,2 椒麻雞飯餐盒 [1 椒麻雞餐盒],no,yes
瓦城泰式個人餐盒 (天母店),ycxt-84iu,FP_TW,ycxt,Delivered,2021-10-03 19:40,2021-10-03 19:41,,,,,,2021-10-03 20:03,2021-10-03 20:08,Beitou District 112,Platform delivery,Online,cybersource_creditcard,350,0,0,0,0,29,"1 泰式椰汁牛肉餐盒, 1 泰式椰汁炒雞肉餐盒",no,yes
瓦城泰式個人餐盒 (天母店),ycxt-9ot8,FP_TW,ycxt,Delivered,2021-10-03 17:57,2021-10-03 17:58,,,,,,2021-10-03 18:24,2021-10-03 18:57,Taipei City 111,Platform delivery,Cash,COD,250,0,0,0,0,59,1 辣炒豬肉餐盒 [1 辣炒豬肉餐盒],no,yes
瓦城泰式個人餐盒 (天母店),ycxt-imy3,FP_TW,ycxt,Delivered,2021-10-03 14:09,2021-10-03 14:09,,,,,,2021-10-03 14:23,2021-10-03 14:39,Taipei City 112,Platform delivery,Online,cybersource_creditcard,460,0,0,0,0,0,"1 嫩烤松阪豬餐盒 [1 嫩烤松阪豬餐盒], 1 泰式椰汁牛肉餐盒",no,yes
瓦城泰式個人餐盒 (天母店),ycxt-odt9,FP_TW,ycxt,Delivered,2021-10-03 18:54,2021-10-03 18:56,,,,,,2021-10-03 19:23,2021-10-03 19:27,北投區 112,Platform delivery,Cash,COD,250,0,0,0,0,29,1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒],no,yes
瓦城泰式個人餐盒 (天母店),ycxt-vpvy,FP_TW,ycxt,Delivered,2021-10-03 17:34,2021-10-03 17:51,,,,,,2021-10-03 18:17,2021-10-03 18:19,Taipei City 112,Platform delivery,Online,cybersource_creditcard,250,0,0,100,0,29,1 椒麻雞飯餐盒 [1 椒麻雞餐盒],yes,yes
瓦城泰式個人餐盒 (天母店),ycxt-yx6r,FP_TW,ycxt,Delivered,2021-10-03 14:52,2021-10-03 14:54,,,,,,2021-10-03 15:04,2021-10-03 15:07,Taipei City 112,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,0,1 椒麻雞飯餐盒 [1 椒麻雞餐盒],no,yes
瓦城泰式個人餐盒 (天母店),ycxt-z36c,FP_TW,ycxt,Delivered,2021-10-03 11:04,2021-10-03 11:08,,,,,,2021-10-03 11:35,2021-10-03 11:37,台北市 112,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,0,1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒],yes,yes
瓦城泰國料理 (板橋一店),ykbb-7qe2,FP_TW,ykbb,Delivered,2021-10-03 12:58,2021-10-03 12:59,,,,,,2021-10-03 13:24,2021-10-03 13:28,New Taipei City 220,Platform delivery,Online,ApplePay,814,0,0,0,0,0,"1 綠咖哩椰汁雞, 1 BBQ嫩烤松阪豬, 2 泰國茉莉香米, 1 泰國冰奶茶【400ml】",no,yes
瓦城泰式個人餐盒 (大安店),yswo-77nq,FP_TW,yswo,Delivered,2021-10-03 19:28,2021-10-03 19:30,,,,,,2021-10-03 19:58,2021-10-03 20:04,Taipei City 110,Platform delivery,Online,cybersource_creditcard,950,0,0,0,0,0,"1 椒麻雞飯餐盒 [1 椒麻雞餐盒], 1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒], 1 泰式椰汁炒雞肉餐盒, 1 嫩烤松阪豬餐盒 [1 嫩烤松阪豬餐盒]",no,yes
瓦城泰式個人餐盒 (大安店),yswo-9gik,FP_TW,yswo,Delivered,2021-10-03 11:15,2021-10-03 11:17,,,,,,2021-10-03 11:37,2021-10-03 11:45,Taipei City 106,Platform delivery,Online,cybersource_creditcard,680,0,0,0,0,0,"2 椒麻雞飯餐盒 [1 椒麻雞餐盒], 1 泰式椰汁牛肉餐盒",no,yes
瓦城泰式個人餐盒 (大安店),yswo-kxvs,FP_TW,yswo,Delivered,2021-10-03 12:12,2021-10-03 12:14,,,,,,2021-10-03 12:40,2021-10-03 12:46,大安區 106,Platform delivery,Online,cybersource_creditcard,780,0,0,50,0,0,"1 椒麻雞飯餐盒 [1 椒麻雞餐盒], 1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒], 1 嫩烤松阪豬餐盒 [1 嫩烤松阪豬餐盒]",no,yes
瓦城泰式個人餐盒 (大安店),yswo-ss02,FP_TW,yswo,Delivered,2021-10-03 18:17,2021-10-03 18:19,,,,,,2021-10-03 18:42,2021-10-03 18:49,Da’an District,Platform delivery,Cash,COD,400,0,0,0,0,0,2 泰式香辣雞腿餐盒,no,yes
瓦城泰式個人餐盒 (新莊店),ytu2-0oo7,FP_TW,ytu2,Delivered,2021-10-03 11:35,2021-10-03 11:37,,,,,,2021-10-03 12:01,2021-10-03 12:07,New Taipei City 242,Platform delivery,Online,cybersource_creditcard,800,0,0,0,0,29,"1 泰式椰汁炒雞肉餐盒, 1 嫩烤松阪豬餐盒 [1 嫩烤松阪豬餐盒], 1 泰北五花肉飯餐盒, 1 泰式椰汁牛肉餐盒",no,yes
瓦城泰式個人餐盒 (新莊店),ytu2-3764,FP_TW,ytu2,Delivered,2021-10-03 11:55,2021-10-03 11:56,,,,,,2021-10-03 12:17,2021-10-03 12:22,New Taipei City 242,Platform delivery,Online,cybersource_creditcard,680,0,0,0,0,29,"1 泰式椰汁牛肉餐盒, 1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒], 1 椒麻雞飯餐盒 [1 椒麻雞餐盒]",no,yes
瓦城泰式個人餐盒 (新莊店),ytu2-5n1d,FP_TW,ytu2,Delivered,2021-10-03 17:34,2021-10-03 17:36,,,,,,2021-10-03 17:59,2021-10-03 18:11,New Taipei City 242,Platform delivery,Online,cybersource_creditcard,500,0,0,0,0,39,"1 辣炒豬肉餐盒 [1 辣炒豬肉餐盒], 1 椒麻雞飯餐盒 [1 椒麻雞餐盒]",no,yes
瓦城泰式個人餐盒 (新莊店),ytu2-7wkd,FP_TW,ytu2,Delivered,2021-10-03 17:44,2021-10-03 17:45,,,,,,2021-10-03 18:12,2021-10-03 18:21,New Taipei City 243,Platform delivery,Online,cybersource_creditcard,680,0,0,0,0,0,"1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒], 1 椒麻雞飯餐盒 [1 椒麻雞餐盒], 1 泰式椰汁牛肉餐盒",no,yes
瓦城泰式個人餐盒 (新莊店),ytu2-f9kd,FP_TW,ytu2,Delivered,2021-10-03 13:59,2021-10-03 14:00,,,,,,2021-10-03 14:25,2021-10-03 14:29,新莊區 242,Platform delivery,Cash,COD,370,0,0,0,0,29,"1 泰式香辣雞腿餐盒, 1 泰式椰汁炒雞肉餐盒",no,yes
瓦城泰式個人餐盒 (新莊店),ytu2-fcef,FP_TW,ytu2,Delivered,2021-10-03 17:43,2021-10-03 17:45,,,,,,2021-10-03 18:12,2021-10-03 18:31,New Taipei City 242,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,49,1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒],no,yes
瓦城泰式個人餐盒 (新莊店),ytu2-pp3q,FP_TW,ytu2,Delivered,2021-10-03 20:44,2021-10-03 20:45,,,,,,2021-10-03 21:14,2021-10-03 21:25,泰山區 243,Platform delivery,Cash,COD,250,0,0,0,0,0,1 椒麻雞飯餐盒 [1 椒麻雞餐盒],no,yes
瓦城泰國料理 (新莊店),yuov-ugdz,FP_TW,yuov,Delivered,2021-10-03 11:37,2021-10-03 11:41,,,,,,2021-10-03 12:12,2021-10-03 12:18,New Taipei City 242,Platform delivery,Online,cybersource_creditcard,3038,0,0,0,0,29,"2 經典人氣 2人餐 [1 辣炒豬肉, 1 泰國茉莉香米], 2 紅藜米, 3 泰國茉莉香米, 1 冰鎮檸檬香綠茶【400ml】, 1 泰國冰奶茶【400ml】, 1 一人獨享餐 [1 辣炒豬肉, 1 泰國茉莉香米]",no,yes
瓦城泰國料理 (新莊店),yuov-x7m3,FP_TW,yuov,Delivered,2021-10-03 11:22,2021-10-03 11:29,,,,,,2021-10-03 11:55,2021-10-03 12:07,New Taipei City 243,Platform delivery,Online,cybersource_creditcard,2315,0,0,0,0,39,"1 經典人氣 4人餐 [1 辣炒豬肉, 1 泰國茉莉香米], 1 蝦醬四季豆, 1 三色糖醋排骨",no,yes
瓦城泰國料理 (新竹湳雅店),zc0g-3et7,FP_TW,zc0g,Delivered,2021-10-03 17:00,2021-10-03 17:05,,,,,,2021-10-03 17:21,2021-10-03 17:44,北區 300,Platform delivery,Online,cybersource_creditcard,1130,0,0,0,0,0,"1 經典人氣 2人餐 [1 辣炒豬肉, 1 泰國茉莉香米]",no,yes
瓦城泰國料理 (新竹湳雅店),zc0g-3x4w,FP_TW,zc0g,Delivered,2021-10-03 16:39,2021-10-03 16:47,,,,,,2021-10-03 17:14,2021-10-03 17:31,東區 300,Platform delivery,Online,cybersource_creditcard,1155,0,0,0,0,0,"1 BBQ嫩烤松阪豬, 1 三色糖醋排骨, 1 蝦醬四季豆, 1 綠咖哩椰汁雞",no,yes
瓦城泰國料理 (新竹湳雅店),zc0g-45cc,FP_TW,zc0g,Delivered,2021-10-03 12:31,2021-10-03 12:33,,,,,,2021-10-03 13:02,2021-10-03 13:07,Hsinchu City 300,Platform delivery,Online,cybersource_creditcard,480,0,0,0,0,19,"1 一人獨享餐 [1 辣炒豬肉, 1 紅藜米]",no,yes
瓦城泰國料理 (新竹湳雅店),zc0g-9glv,FP_TW,zc0g,Delivered,2021-10-03 17:22,2021-10-03 17:23,,,,,,2021-10-03 18:00,2021-10-03 18:21,東區 300,Platform delivery,Cash,COD,500,0,0,0,0,60,"1 椰汁炒雞肉, 1 辣炒高麗菜, 1 泰國茉莉香米, 1 紅藜米",no,yes
瓦城泰國料理 (新竹湳雅店),zc0g-e9a1,FP_TW,zc0g,Delivered,2021-10-03 12:05,2021-10-03 12:07,,,,,,2021-10-03 12:36,2021-10-03 12:47,Hsinchu City 300,Platform delivery,Online,cybersource_creditcard,1315,0,0,0,0,0,"1 BBQ嫩烤松阪豬, 1 綠咖哩椰汁雞, 3 泰國茉莉香米, 1 蠔油炒時蔬, 1 蝦醬四季豆, 1 辣炒高麗菜",no,yes
瓦城泰國料理 (新竹湳雅店),zc0g-hulw,FP_TW,zc0g,Delivered,2021-10-03 16:04,2021-10-03 16:22,,,,,,2021-10-03 16:45,2021-10-03 16:58,北區 300,Platform delivery,Online,ApplePay,2035,0,0,60,0,0,"1 經典人氣 4人餐 [1 辣炒豬肉, 1 泰國茉莉香米], 1 蠔油炒時蔬",yes,yes
瓦城泰國料理 (新竹湳雅店),zc0g-moig,FP_TW,zc0g,Delivered,2021-10-03 16:55,2021-10-03 16:56,,,,,,2021-10-03 17:51,2021-10-03 17:58,北區 300,Platform delivery,Cash,COD,1038,0,0,0,0,15,"4 泰國茉莉香米, 1 辣炒豬肉, 1 辣炒高麗菜, 1 風味椒麻雞, 1 泰國冰奶茶【400ml】, 1 冰鎮檸檬香綠茶【400ml】",no,yes
瓦城泰國料理 (新竹湳雅店),zc0g-p98u,FP_TW,zc0g,Delivered,2021-10-03 19:52,2021-10-03 19:54,,,,,,2021-10-03 20:17,2021-10-03 20:32,北區 300,Platform delivery,Online,cybersource_creditcard,300,0,0,0,0,60,"1 辣炒豬肉, 1 泰國茉莉香米",no,yes
瓦城泰國料理 (新竹湳雅店),zc0g-u1d6,FP_TW,zc0g,Delivered,2021-10-03 15:14,2021-10-03 15:16,,,,,,2021-10-03 15:50,2021-10-03 16:02,Hsinchu City 300,Platform delivery,Online,ApplePay,1293,0,0,0,0,39,"1 蝦醬四季豆, 2 泰國冰奶茶, 1 BBQ嫩烤松阪豬, 1 麻油松阪豬肉粽, 2 泰國茉莉香米, 1 綠咖哩椰汁雞",no,yes
瓦城泰國料理 (新竹湳雅店),zc0g-vhhq,FP_TW,zc0g,Delivered,2021-10-03 18:09,2021-10-03 18:10,,,,,,2021-10-03 18:36,2021-10-03 18:43,東區 300,Platform delivery,Cash,COD,800,0,0,0,0,0,"1 一人獨享餐 [1 辣炒豬肉, 1 泰國茉莉香米], 1 紅藜米, 1 泰式咖哩雞",no,yes
瓦城泰國料理 (新竹湳雅店),zc0g-vk97,FP_TW,zc0g,Delivered,2021-10-03 17:51,2021-10-03 17:54,,,,,,2021-10-03 18:29,2021-10-03 18:38,Hsinchu City 300,Platform delivery,Online,cybersource_creditcard,1130,0,0,0,0,29,"1 經典人氣 2人餐 [1 辣炒豬肉, 1 泰國茉莉香米]",no,yes
瓦城泰國料理 (新竹湳雅店),zc0g-x3ii,FP_TW,zc0g,Delivered,2021-10-03 18:37,2021-10-03 18:39,,,,,,2021-10-03 19:10,2021-10-03 19:19,北區 300,Platform delivery,Online,ApplePay,300,0,0,45,0,0,"1 泰國茉莉香米, 1 三色糖醋排骨",no,yes
瓦城泰國料理 (大江中壢店),zd3o-o0zt,FP_TW,zd3o,Delivered,2021-10-03 12:09,2021-10-03 12:13,,,,,,2021-10-03 12:56,2021-10-03 13:08,桃園市 320,Platform delivery,Online,cybersource_creditcard,1130,0,0,0,0,30,"1 經典人氣 2人餐 [1 辣炒豬肉, 1 泰國茉莉香米]",no,yes
